timestamp,event_type,strategy,signal_id,contract_address,position_id,event_id,reason,meta_json
2025-07-01T05:46:00+00:00,position_opened,Runner_Tail_3_7_15_45d,tg_1758611100_139116,DPgmdXrqGHykj26xTGsmoNpFMfjaFB93cHvURriHpump,f0e9ea0997dd410c984408ff316faafe,5d79e3e48b9d4eeb94db6f400a780073,,"{""size"": 0.1, ""entry_price"": 5.950337648445003e-05, ""exec_entry_price"": 6.128847777898353e-05, ""open_positions"": 1}"
2025-07-01T09:31:00+00:00,position_opened,Runner_Tail_3_7_15_45d,tg_1758611100_139158,4cjmXiM4Mg7F5Q5mXJF4Xn9y36wY9xLHK5nzcN4qpump,a31fa7b82a72454baded08ad93a940e8,c50d0002962a4430bc872d06a299033e,,"{""size"": 0.1, ""entry_price"": 8.862516388928094e-05, ""exec_entry_price"": 9.128391880595938e-05, ""open_positions"": 2}"
2025-07-01T10:20:00+00:00,position_opened,Runner_Tail_3_7_15_45d,tg_1758611100_139169,A4u2PhhSxFUJdXRrqzbpQhgYEWZ56Mj5gFSFhYSFpump,4a62cb7c85384476b9ce92bce92d39a2,bc98ef42a05c4a6a863837fedc8bc28e,,"{""size"": 0.1, ""entry_price"": 8.642882319763638e-05, ""exec_entry_price"": 8.902168789356547e-05, ""open_positions"": 3}"
2025-07-01T10:44:00+00:00,position_partial_exit,Runner_Tail_3_7_15_45d,tg_1758611100_139158,4cjmXiM4Mg7F5Q5mXJF4Xn9y36wY9xLHK5nzcN4qpump,a31fa7b82a72454baded08ad93a940e8,58de0b56c77f4e1b9516d25a81bced34,ladder_tp,"{""entry_time"": ""2025-07-01T09:31:00+00:00"", ""exit_time"": ""2025-07-01T10:44:00+00:00"", ""exit_size"": 0.020000000000000004, ""fees_sol"": 0.00022881553398058224, ""network_fee_sol"": 0.0005, ""reason"": ""ladder_tp"", ""level_xn"": 3.0, ""fraction"": 0.2, ""raw_price"": 0.00026587549166784283, ""exec_price"": 0.00026108973281782166, ""pnl_pct_contrib"": 186.01941747572815, ""pnl_sol_contrib"": 0.03720388349514563}"
2025-07-01T12:44:00+00:00,position_opened,Runner_Tail_3_7_15_45d,tg_1758611100_139190,5RcXsuKg6nWH9UEKdf22XLwwKJE2EmcGuHNadpgGDa9v,626f4336662a44fc9a7d6240d29ee699,a48769f3ca5347e4979c6f97ccc6a499,,"{""size"": 0.1, ""entry_price"": 0.0001768686344485, ""exec_entry_price"": 0.000182174693481955, ""open_positions"": 4}"
2025-07-17T07:34:00+00:00,position_opened,Runner_Tail_3_7_15_45d,tg_1758611100_139097,DHJVYXsikcimtcVo49FAZqYd1XPYPaXezYhbKArJbonk,6881f3c362c349fb9976847f7804c41c,b5b8c75d8d6c4a0ea906674cff77607f,,"{""size"": 0.1, ""entry_price"": 0.0139710885452199, ""exec_entry_price"": 0.014390221201576497, ""open_positions"": 5}"
2025-07-17T08:17:00+00:00,position_closed,Runner_Tail_3_7_15_45d,tg_1758611100_139097,DHJVYXsikcimtcVo49FAZqYd1XPYPaXezYhbKArJbonk,6881f3c362c349fb9976847f7804c41c,b641f202ca914e6db43fbee2f7009039,time_stop,"{""entry_time"": ""2025-07-17T07:34:00+00:00"", ""exit_time"": ""2025-07-17T08:17:00+00:00"", ""fees_total_sol"": 0.0006475791520839658, ""raw_price"": 0.0226184641845089, ""exec_price"": 0.022448825703125085, ""pnl_pct"": 61.89478802099233, ""pnl_sol"": 0.06189478802099233}"
2025-07-21T05:46:00+00:00,position_closed,Runner_Tail_3_7_15_45d,tg_1758611100_139116,DPgmdXrqGHykj26xTGsmoNpFMfjaFB93cHvURriHpump,f0e9ea0997dd410c984408ff316faafe,787dfedb9a3c4480bc531d308c8a16d1,time_stop,"{""entry_time"": ""2025-07-01T05:46:00+00:00"", ""exit_time"": ""2025-07-21T05:46:00+00:00"", ""fees_total_sol"": 2.6092361035838507e-05, ""raw_price"": 3.729779568549047e-06, ""exec_price"": 3.7018062217849292e-06, ""pnl_pct"": -93.47690974104027, ""pnl_sol"": -0.09347690974104028}"
2025-07-21T09:31:00+00:00,position_closed,Runner_Tail_3_7_15_45d,tg_1758611100_139158,4cjmXiM4Mg7F5Q5mXJF4Xn9y36wY9xLHK5nzcN4qpump,a31fa7b82a72454baded08ad93a940e8,1b7399b4e83445fb8215de50f8f67f05,time_stop,"{""entry_time"": ""2025-07-01T09:31:00+00:00"", ""exit_time"": ""2025-07-21T09:31:00+00:00"", ""fees_total_sol"": 0.001777305041995725, ""runner_ladder"": true, ""raw_price"": 1.3936751613964628e-05, ""exec_price"": 1.3832225976859894e-05, ""pnl_pct"": -27.877622996214424, ""pnl_sol"": -0.02965492803821015}"
2025-07-21T10:20:00+00:00,position_closed,Runner_Tail_3_7_15_45d,tg_1758611100_139169,A4u2PhhSxFUJdXRrqzbpQhgYEWZ56Mj5gFSFhYSFpump,4a62cb7c85384476b9ce92bce92d39a2,8e5d9dcdce6d4915a5bfffc2a56a0750,time_stop,"{""entry_time"": ""2025-07-01T10:20:00+00:00"", ""exit_time"": ""2025-07-21T10:20:00+00:00"", ""fees_total_sol"": 1.8996508171015974e-05, ""raw_price"": 3.789563652359809e-06, ""exec_price"": 3.7611419249671108e-06, ""pnl_pct"": -95.250872957246, ""pnl_sol"": -0.095250872957246}"
2025-07-21T12:44:00+00:00,position_closed,Runner_Tail_3_7_15_45d,tg_1758611100_139190,5RcXsuKg6nWH9UEKdf22XLwwKJE2EmcGuHNadpgGDa9v,626f4336662a44fc9a7d6240d29ee699,adac7795d08840f694cca3203aebae89,time_stop,"{""entry_time"": ""2025-07-01T12:44:00+00:00"", ""exit_time"": ""2025-07-21T12:44:00+00:00"", ""fees_total_sol"": 2.204728897559939e-05, ""raw_price"": 7.628788746059637e-06, ""exec_price"": 7.5715728304641905e-06, ""pnl_pct"": -94.48817775610023, ""pnl_sol"": -0.09448817775610024}"
